[0.95664287, 0.1973184, 0.1973184, 0.0, 0.0, 9.17664E-6, 5.7353996E-6, 0.053022623, 0.03633949, 0.042682845, 0.031802792, 0.0, 1.03237195E-4, 3.4412399E-6]
[0.9119603, 0.2901107, 0.2901107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2043758E-5, 5.059541E-6]
[0.7471236, 0.15426806, 0.15426806, 0.0, 0.0, 4.8427926E-5, 3.3182096E-5, 0.37074268, 0.25462326, 0.36815447, 0.23746185, 0.0, 3.3002734E-4, 2.6904404E-6]
[0.91493446, 0.28539005, 0.28539005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.6453984E-5, 4.9772125E-6]
[0.9356468, 0.2495648, 0.2495648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4362983E-4, 4.352419E-6]
[0.9597917, 0.1984941, 0.1984941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2311396E-5, 3.4617444E-6]
[0.95983917, 0.19837943, 0.19837943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1301831E-4, 3.4597442E-6]
[0.9513009, 0.21797538, 0.21797538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1151062E-4, 3.8014985E-6]
[0.9501683, 0.22043158, 0.22043158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3198883E-4, 3.8443345E-6]
[0.9600745, 0.19780917, 0.19780917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1959303E-4, 3.4497991E-6]
[0.9461053, 0.19518563, 0.19518563, 0.0, 0.0, 9.077451E-6, 4.5387255E-6, 0.09280787, 0.061218332, 0.10555261, 0.072023906, 0.0, 1.0098665E-4, 3.4040443E-6]
[0.96004045, 0.19789177, 0.19789177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0813883E-4, 3.4512393E-6]
[0.93569064, 0.2494825, 0.2494825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.406818E-4, 4.3509835E-6]
[0.88110715, 0.33440256, 0.33440256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.304796E-5, 5.831993E-6]
[0.90671, 0.2982255, 0.2982255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.281489E-5, 5.2010632E-6]
[0.9511684, 0.21826425, 0.21826425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.105534E-5, 3.8065364E-6]
[0.9317576, 0.25673696, 0.25673696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4925006E-4, 4.4775015E-6]
[0.9598588, 0.19833201, 0.19833201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.764862E-6, 3.4589173E-6]
[0.8219066, 0.40278375, 0.40278375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1073689E-5, 7.024563E-6]
[0.9347204, 0.25129443, 0.25129443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.787771E-5, 4.382584E-6]
[0.9491406, 0.22263424, 0.22263424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4495596E-4, 3.882749E-6]
[0.89709795, 0.18497603, 0.18497603, 0.0, 0.0, 2.150659E-5, 1.3979284E-5, 0.22969039, 0.11871638, 0.20043068, 0.14056708, 0.0, 1.4301883E-4, 3.2259886E-6]
[0.9600985, 0.1977509, 0.1977509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.184082E-4, 3.4487825E-6]
[0.9184332, 0.27971467, 0.27971467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.276509E-5, 4.8782335E-6]
[0.91336715, 0.2878893, 0.2878893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.322144E-4, 5.0207996E-6]
[0.944847, 0.19536817, 0.19536817, 0.0, 0.0, 9.085941E-6, 5.678713E-6, 0.11023063, 0.05844077, 0.10471888, 0.06629103, 0.0, 1.8853327E-4, 3.4072277E-6]
[0.84166217, 0.3818408, 0.3818408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1975746E-4, 6.659317E-6]
[0.9551883, 0.20930277, 0.20930277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.9354704E-5, 3.6502477E-6]
[0.93054986, 0.25584108, 0.25584108, 0.0, 0.0, 5.94917E-6, 2.974585E-6, 0.031804264, 0.020131992, 0.034689613, 0.023398086, 0.0, 1.6657676E-4, 4.461878E-6]
[0.75549, 0.15564974, 0.15564974, 0.0, 0.0, 3.709867E-5, 1.9906603E-5, 0.36700538, 0.24539414, 0.36825407, 0.22418456, 0.0, 3.0945722E-4, 2.714537E-6]
[0.9597018, 0.1987113, 0.1987113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.02810794E-4, 3.4655322E-6]
[0.79310566, 0.4306875, 0.4306875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6023904E-4, 7.5112052E-6]
[0.745117, 0.15356782, 0.15356782, 0.0, 0.0, 3.0353254E-5, 2.1425827E-5, 0.3688456, 0.24511145, 0.3828688, 0.23434855, 0.0, 2.9906884E-4, 2.6782284E-6]
[0.90058744, 0.30736148, 0.30736148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.432474E-5, 5.360395E-6]
[0.9042991, 0.30186355, 0.30186355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.895224E-4, 5.264511E-6]
[0.8980246, 0.31108811, 0.31108811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0978166E-4, 5.425388E-6]
[0.95754766, 0.2038411, 0.2038411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.754493E-5, 3.554996E-6]
[0.9090273, 0.29467732, 0.29467732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5417549E-5, 5.139183E-6]
[0.9480801, 0.22488223, 0.22488223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.921954E-5, 3.921954E-6]
[0.82116604, 0.4035383, 0.4035383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5952169E-4, 7.037722E-6]
[0.9593393, 0.19958472, 0.19958472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2487136E-5, 3.4807645E-6]
[0.96003556, 0.19790356, 0.19790356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.026686E-5, 3.451445E-6]
[0.845952, 0.17456062, 0.17456062, 0.0, 0.0, 2.739909E-5, 2.2325185E-5, 0.31271493, 0.17925094, 0.24432682, 0.1838621, 0.0, 2.1614837E-4, 3.0443434E-6]
[0.9598626, 0.19832279, 0.19832279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.84467E-5, 3.4587565E-6]
[0.95999116, 0.19801116, 0.19801116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.784411E-5, 3.4533216E-6]
[0.8364563, 0.3875183, 0.3875183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.604444E-5, 6.758333E-6]
[0.90124005, 0.19605649, 0.19605649, 0.0, 0.0, 3.7611553E-5, 2.279488E-5, 0.177253, 0.11598035, 0.2120471, 0.14510651, 0.0, 3.499014E-4, 3.4192321E-6]
[0.9593669, 0.19951807, 0.19951807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9717747E-5, 3.4796024E-6]
[0.95569956, 0.20813264, 0.20813264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6867502E-5, 3.6298406E-6]
[0.95775604, 0.20335095, 0.20335095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.68397E-5, 3.5464477E-6]
[0.76837844, 0.45254534, 0.45254534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3943252E-4, 7.892407E-6]
[0.939956, 0.24133243, 0.24133243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6117948E-5, 4.208846E-6]
[0.952194, 0.21601677, 0.21601677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.265028E-5, 3.76734E-6]
[0.9600904, 0.19777054, 0.19777054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3566558E-4, 3.449125E-6]
[0.95995843, 0.19809063, 0.19809063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.521612E-5, 3.4547074E-6]
[0.75811976, 0.46111503, 0.46111503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.082714E-4, 8.041862E-6]
[0.809409, 0.4152451, 0.4152451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.6558515E-6, 7.241889E-6]
[0.95652676, 0.20622385, 0.20622385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.5527576E-5, 3.596551E-6]
[0.8032423, 0.42118976, 0.42118976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3260953E-4, 7.345564E-6]
[0.95994425, 0.19812478, 0.19812478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.9471974E-5, 3.4553032E-6]
[0.9515657, 0.21739666, 0.21739666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1247836E-4, 3.7914053E-6]
[0.7731996, 0.44842064, 0.44842064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7632335E-4, 7.820472E-6]
[0.955951, 0.20755439, 0.20755439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6892194E-5, 3.6197557E-6]
[0.86222804, 0.17782444, 0.17782444, 0.0, 0.0, 2.584387E-5, 1.6540076E-5, 0.26169708, 0.17386928, 0.2418242, 0.19006513, 0.0, 2.3259483E-4, 3.1012644E-6]
[0.94768083, 0.22572221, 0.22572221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.361962E-5, 3.936603E-6]
[0.8715909, 0.34664777, 0.34664777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.448586E-5, 6.0455495E-6]
[0.7959167, 0.42808676, 0.42808676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2148683E-4, 7.4658483E-6]
[0.9593767, 0.19949478, 0.19949478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1365373E-4, 3.479196E-6]
[0.7436283, 0.4727668, 0.4727668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1712016E-4, 8.24507E-6]
[0.922344, 0.27320465, 0.27320465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.540586E-4, 4.764699E-6]
[0.93562186, 0.24961157, 0.24961157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.2869006E-5, 4.3532345E-6]
[0.95859367, 0.20136793, 0.20136793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.130846E-5, 3.5118637E-6]
[0.8057591, 0.4187793, 0.4187793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.060075E-5, 7.303526E-6]
[0.960015, 0.1979534, 0.1979534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.436326E-5, 3.4523146E-6]
[0.96003205, 0.19791208, 0.19791208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.248347E-5, 3.4515938E-6]
[0.92877907, 0.1914128, 0.1914128, 0.0, 0.0, 2.2254973E-5, 1.669123E-5, 0.1615177, 0.10863988, 0.12786818, 0.09925051, 0.0, 2.5704494E-4, 3.3382462E-6]
[0.92747974, 0.2643685, 0.2643685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6126709E-5, 4.6105956E-6]
[0.95979446, 0.19848752, 0.19848752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.96159E-5, 3.4616296E-6]
[0.93854445, 0.24406387, 0.24406387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1492503E-4, 4.2564825E-6]
[0.8402398, 0.38340393, 0.38340393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.023893E-5, 6.6865778E-6]
[0.9428489, 0.23562251, 0.23562251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.766432E-5, 4.109265E-6]
[0.9591269, 0.19777668, 0.19777668, 0.0, 0.0, 4.5989764E-6, 3.4492323E-6, 0.024089439, 0.015176622, 0.026580933, 0.018087775, 0.0, 1.379693E-4, 3.4492323E-6]
[0.9595338, 0.19911657, 0.19911657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3658893E-4, 3.4726E-6]
[0.92431045, 0.26986143, 0.26986143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.687108E-5, 4.7063927E-6]
[0.7577781, 0.15629354, 0.15629354, 0.0, 0.0, 2.5440473E-5, 2.2714707E-5, 0.31204557, 0.270832, 0.40047845, 0.21403615, 0.0, 2.0715813E-4, 2.725765E-6]
[0.9560307, 0.20737068, 0.20737068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.54538E-5, 3.616552E-6]
[0.959906, 0.19821748, 0.19821748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.448914E-5, 3.45692E-6]
[0.90073824, 0.30714056, 0.30714056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8747897E-4, 5.3565423E-6]
[0.959925, 0.19817145, 0.19817145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.6771284E-5, 3.4561172E-6]
